timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1597349671140,436,Choose_flight,200,"Number of samples in transaction : 1, number of failing samples : 0",BuyTickets Group 1-1,,true,,3033,921,1,1,null,436,2,0
1597349671578,434,Insert_payment_details-1,200,Ok,BuyTickets Group 1-1,text,true,,2827,1128,1,1,http://localhost:8090/WebTours/reservations.pl,434,0,0
1597349671578,434,Insert_payment_details,200,"Number of samples in transaction : 1, number of failing samples : 0",BuyTickets Group 1-1,,true,,2827,1128,1,1,null,434,0,0
1597349672012,226,logout-1,200,Ok,BuyTickets Group 1-1,text,true,,1016,664,1,1,http://localhost:8090/WebTours/welcome.pl?signOff=1,226,0,0
1597349672254,234,logout-2,200,Ok,BuyTickets Group 1-1,text,true,,3006,531,1,1,http://localhost:8090/WebTours/nav.pl?in=home,234,0,0
1597349672012,460,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",BuyTickets Group 1-1,,true,,4022,1195,1,1,null,460,17,0
1597349672489,0,Debug Sampler,200,OK,BuyTickets Group 1-1,text,true,,1084,0,1,1,null,0,0,0
1597349672490,223,open_site-1,200,Ok,BuyTickets Group 1-1,text,true,,1016,520,1,1,http://localhost:8090/WebTours/welcome.pl?signOff=true,223,0,1
1597349672714,229,open_site-2,200,Ok,BuyTickets Group 1-1,text,true,,3007,534,1,1,http://localhost:8090/WebTours/nav.pl?in=home,229,0,0
1597349672489,452,Open_site,200,"Number of samples in transaction : 2, number of failing samples : 0",BuyTickets Group 1-1,,true,,4023,1054,1,1,null,452,3,1
1597349672944,231,login-1,200,Ok,BuyTickets Group 1-1,text,true,,833,752,1,1,http://localhost:8090/WebTours/login.pl,231,0,0
1597349673176,225,login-2,200,Ok,BuyTickets Group 1-1,text,true,,1142,675,1,1,http://localhost:8090/WebTours/login.pl?intro=true,225,0,0
1597349673401,228,login-3,200,Ok,BuyTickets Group 1-1,text,true,,1729,680,1,1,http://localhost:8090/WebTours/nav.pl?page=menu&in=home,228,0,0
