timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1596980958541,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980958541,1689382,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980958541,26731,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980959542,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980959542,1689328,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980959542,28820,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980960542,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980960542,1690425,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980960542,28350,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980961542,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980961542,1691769,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980961542,55111,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980962543,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980962543,1691906,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980962543,33075,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980963543,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980963543,1691867,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980963543,20918,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980964544,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980964544,1692046,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980964544,19525,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980965544,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980965544,1692843,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980965544,16400,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980966545,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980966545,1693085,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980966545,14435,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980967545,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980967552,1693781,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980967552,28500,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980968553,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980968553,1702867,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980968553,63200,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980969553,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
1596980969558,1703035,localhost Memory unit=mb:free,,,,,true,,0,0,0,0,null,0,0,0
1596980969558,21889,localhost CPU combined,,,,,true,,0,0,0,0,null,0,0,0
1596980970558,0,localhost Disks I/O queue,,,,,true,,0,0,0,0,null,0,0,0
